title,title_url,ref,summary
"AN 1:21 Ekadhamma Suttas (AN 1:21–30, 39–40) | A Single Thing",https://www.dhammatalks.org/suttas/AN/AN1_21.html,AN 1:21,"AN 1:21 Ekadhamma Suttas (AN 1:21–30, 39–40) | A Single Thing — Short statements on the importance of training one thing: the mind."
AN 5:165 Pañhapucchā Sutta | On Asking Questions,https://www.dhammatalks.org/suttas/AN/AN5_165.html,AN 5:165,AN 5:165 Pañhapucchā Sutta | On Asking Questions — Five motivations for asking questions.
AN 5:170 Bhaddaji Sutta | To Bhaddaji,https://www.dhammatalks.org/suttas/AN/AN5_170.html,AN 5:170,"AN 5:170 Bhaddaji Sutta | To Bhaddaji — Illustrating one of the motivations in the above sutta, Ven. Ānanda tests another monk: “What is supreme among sights? Supreme among sounds? Supreme among pleasures? Supreme among perceptions? Supreme among states of becoming?”"
AN 5:175 Caṇḍāla Sutta | The Outcaste,https://www.dhammatalks.org/suttas/AN/AN5_175.html,AN 5:175,AN 5:175 Caṇḍāla Sutta | The Outcaste — This sutta lists—first in negative and then in positive form—the basic requirements for being a Buddhist lay follower in good standing.
AN 5:176 Pīti Sutta | Rapture,https://www.dhammatalks.org/suttas/AN/AN5_176.html,AN 5:176,"AN 5:176 Pīti Sutta | Rapture — The Buddha advises Anāthapiṇḍika to meditate to develop seclusion and rapture, and Ven. Sāriputta describes five benefits of doing so."
AN 5:177 Vaṇijjā Sutta | Business (Wrong Livelihood),https://www.dhammatalks.org/suttas/AN/AN5_177.html,AN 5:177,AN 5:177 Vaṇijjā Sutta | Business (Wrong Livelihood) — Five types of business that a lay follower should not engage in.
AN 5:179 Gihi Sutta | The Householder,https://www.dhammatalks.org/suttas/AN/AN5_179.html,AN 5:179,AN 5:179 Gihi Sutta | The Householder — The traits that characterize a lay follower who is a stream-winner.
AN 5:180 Gavesin Sutta | About Gavesin,https://www.dhammatalks.org/suttas/AN/AN5_180.html,AN 5:180,"AN 5:180 Gavesin Sutta | About Gavesin — Recalling an incident from the time of the Buddha Kassapa, the Buddha breaks into a smile. He then tells Ven. Ānanda what he recalls: a story that illustrates well the way in which conceit can be turned to good use in the practice."
AN 5:191 Soṇa Sutta | The Dog Discourse,https://www.dhammatalks.org/suttas/AN/AN5_191.html,AN 5:191,"AN 5:191 Soṇa Sutta | The Dog Discourse — The Buddha compares brahmans with dogs, and the dogs come out better in the comparison. An example of how pointed the Buddha’s sense of humor could be."
AN 5:196 Supina Sutta | Dreams,https://www.dhammatalks.org/suttas/AN/AN5_196.html,AN 5:196,AN 5:196 Supina Sutta | Dreams — Five prophetic dreams that appeared to the Buddha prior to his awakening.
AN 5:198 Vācā Sutta | A Statement,https://www.dhammatalks.org/suttas/AN/AN5_198.html,AN 5:198,AN 5:198 Vācā Sutta | A Statement — Five characteristics of a well-spoken statement.
AN 5:199 Kula Sutta | A Family,https://www.dhammatalks.org/suttas/AN/AN5_199.html,AN 5:199,"AN 5:199 Kula Sutta | A Family — When a virtuous person who has gone forth approaches a family, the people there give rise to a great deal of merit by five means."
AN 5:200 Nissāraṇīya Sutta | Leading to Escape,https://www.dhammatalks.org/suttas/AN/AN5_200.html,AN 5:200,"AN 5:200 Nissāraṇīya Sutta | Leading to Escape — Five means of escape: from sensuality, from ill will, harmfulness, forms, and self-identification."
AN 5:202 Dhammassavana Sutta | Listening to the Dhamma,https://www.dhammatalks.org/suttas/AN/AN5_202.html,AN 5:202,AN 5:202 Dhammassavana Sutta | Listening to the Dhamma — Five rewards of listening to the Dhamma.
AN 5:254 Macchariya Suttas (AN 5:254–259) | Stinginess,https://www.dhammatalks.org/suttas/AN/AN5_254.html,AN 5:254,"AN 5:254 Macchariya Suttas (AN 5:254–259) | Stinginess — Five forms of stinginess, the rewards of abandoning them, and the dangers—in terms of blocking off the higher levels of the practice—of not."
AN 6:12 Sārāṇīya Sutta | Conducive to Amiability,https://www.dhammatalks.org/suttas/AN/AN6_12.html,AN 6:12,AN 6:12 Sārāṇīya Sutta | Conducive to Amiability — Six conditions that lead to harmony in a group.
AN 6:13 Nissāraṇīya Sutta | Means of Escape,https://www.dhammatalks.org/suttas/AN/AN6_13.html,AN 6:13,"AN 6:13 Nissāraṇīya Sutta | Means of Escape — Six means of escape: from ill will, from harmfulness, from resentment, from passion, from mental signs, and from the arrow of perplexity & uncertainty."
AN 6:16 Nakula Sutta | Nakula’s Parents,https://www.dhammatalks.org/suttas/AN/AN6_16.html,AN 6:16,"AN 6:16 Nakula Sutta | Nakula’s Parents — Sensing (mistakenly) that her husband is dying, Nakula’s mother wisely advises him not to be worried at the time of death."
AN 6:19 Maraṇassati Sutta | Mindfulness of Death (1),https://www.dhammatalks.org/suttas/AN/AN6_19.html,AN 6:19,AN 6:19 Maraṇassati Sutta | Mindfulness of Death (1) — What does it mean to be acute in developing mindfulness of death for the sake of ending the effluents?
AN 6:20 Maraṇassati Sutta | Mindfulness of Death (2),https://www.dhammatalks.org/suttas/AN/AN6_20.html,AN 6:20,AN 6:20 Maraṇassati Sutta | Mindfulness of Death (2) — Why it’s wise to reflect every day at sunrise and sunset on the imminent possibility of death.
AN 6:31 Parihāna Sutta | Decline,https://www.dhammatalks.org/suttas/AN/AN6_31.html,AN 6:31,AN 6:31 Parihāna Sutta | Decline — Qualities that lead to the decline of a monk in training.
AN 6:37 Dāna Sutta | Giving,https://www.dhammatalks.org/suttas/AN/AN6_37.html,AN 6:37,"AN 6:37 Dāna Sutta | Giving — Six factors—three of the donor, and three of the recipients—that enable a donation to lead to an immeasurable mass of merit."
AN 6:41 Dārukkhandha Sutta | The Wood Pile,https://www.dhammatalks.org/suttas/AN/AN6_41.html,AN 6:41,"AN 6:41 Dārukkhandha Sutta | The Wood Pile — The properties or potentials in a material object that allow a monk with psychic powers to will that it be nothing but earth, water, fire, wind, beautiful, or unattractive."
AN 6:42 Nāgita Sutta | To Nāgita,https://www.dhammatalks.org/suttas/AN/AN6_42.html,AN 6:42,"AN 6:42 Nāgita Sutta | To Nāgita — Another version of the story in 5:30, in which the Buddha delivers a stern rebuke to Ven. Nāgita, explaining why he is not attracted to “this slimy-excrement-pleasure, this torpor-pleasure, this pleasure of gains, offerings, & fame.”"
AN 6:43 Nāga Sutta | On the Nāga,https://www.dhammatalks.org/suttas/AN/AN6_43.html,AN 6:43,"AN 6:43 Nāga Sutta | On the Nāga — In the Buddha’s time, the term “nāga” was applied to any large being or tree, such as an elephant, a serpent, or a tree. In this sutta, though, the Buddha defines a nāga as anyone who does no misdeed in body, speech, or mind. Ven. Udāyin, inspired by the Buddha’s statement, composes a spontaneous poem, celebrating the arahant as the true nāga."
AN 6:45 Iṇa Sutta | Debt,https://www.dhammatalks.org/suttas/AN/AN6_45.html,AN 6:45,AN 6:45 Iṇa Sutta | Debt — The six miseries of a shameless monk compared to the six miseries of a person in debt.
AN 6:46 Cunda Sutta | Cunda,https://www.dhammatalks.org/suttas/AN/AN6_46.html,AN 6:46,"AN 6:46 Cunda Sutta | Cunda — Ven. Mahā Cunda counsels the monks: “‘Being Dhamma-devotee monks, we will speak in praise of jhāna monks.’ That’s how you should train yourselves.… ‘Being jhāna monks, we will speak in praise of Dhamma-devotee monks.’ That’s how you should train yourselves.”"
AN 6:47 Sandiṭṭhika Sutta | Visible Here & Now,https://www.dhammatalks.org/suttas/AN/AN6_47.html,AN 6:47,AN 6:47 Sandiṭṭhika Sutta | Visible Here & Now — The Buddha explains to a wanderer of another sect one way in which the Dhamma is visible here-&-now.
AN 6:49 Khema Sutta | With Khema,https://www.dhammatalks.org/suttas/AN/AN6_49.html,AN 6:49,"AN 6:49 Khema Sutta | With Khema — Vens. Khema and Sumana declare their attainment of arahantship to the Buddha in impersonal terms, related to the ending of conceit."
AN 6:51 Ānanda Sutta | Ven. Ānanda,https://www.dhammatalks.org/suttas/AN/AN6_51.html,AN 6:51,"AN 6:51 Ānanda Sutta | Ven. Ānanda — At Ven. Sāriputta’s request, Ven. Ānanda explains how a monk should practice so that he hears Dhamma he has not heard, so that the Dhammas he has heard do not get confused, so that the Dhammas he has touched with his awareness stay current, and so that he understands what previously was not understood."
AN 6:55 Soṇa Sutta | About Soṇa,https://www.dhammatalks.org/suttas/AN/AN6_55.html,AN 6:55,AN 6:55 Soṇa Sutta | About Soṇa — The famous simile of the lute.
AN 6:60 Citta Sutta | On Citta,https://www.dhammatalks.org/suttas/AN/AN6_60.html,AN 6:60,"AN 6:60 Citta Sutta | On Citta — A monk, rebuked by Ven. Mahā Koṭṭhita disrobes, but later returns to the monkhood and becomes an arahant."
AN 6:61 Parāyana Sutta | The Further Shore,https://www.dhammatalks.org/suttas/AN/AN6_61.html,AN 6:61,"AN 6:61 Parāyana Sutta | The Further Shore — A group of elder monks offer their interpretations of a line from a verse in Sn 5:2. The issue is then taken to the Buddha, who states that all six interpretations are valid, but then identifies which interpretation he had in mind when stating the verse."
AN 6:63 Nibbedhika Sutta | Penetrative,https://www.dhammatalks.org/suttas/AN/AN6_63.html,AN 6:63,"AN 6:63 Nibbedhika Sutta | Penetrative — A thorough analysis of six topics: sensuality, feeling, perception, effluents, kamma, and stress."
AN 6:73 Jhāna Sutta | Jhāna (1),https://www.dhammatalks.org/suttas/AN/AN6_73.html,AN 6:73,AN 6:73 Jhāna Sutta | Jhāna (1) — Six qualities that have to be abandoned before entering the first jhāna.
AN 6:74 Jhāna Sutta | Jhāna (2),https://www.dhammatalks.org/suttas/AN/AN6_74.html,AN 6:74,AN 6:74 Jhāna Sutta | Jhāna (2) — Another list of six qualities that have to be abandoned before entering the first jhāna.
AN 6:85 Sīti Sutta | Cooled,https://www.dhammatalks.org/suttas/AN/AN6_85.html,AN 6:85,"AN 6:85 Sīti Sutta | Cooled — Six activities that, when applied at the proper time to the training of the mind, make one capable of realizing unbinding."
AN 6:86 Āvaraṇatā Sutta | Obstructions,https://www.dhammatalks.org/suttas/AN/AN6_86.html,AN 6:86,AN 6:86 Āvaraṇatā Sutta | Obstructions — Six conditions that determine whether one will be capable of alighting on the True Dhamma while listening to the Dhamma.
AN 6:87 Kammāvaraṇatā Sutta | Kamma Obstructions,https://www.dhammatalks.org/suttas/AN/AN6_87.html,AN 6:87,AN 6:87 Kammāvaraṇatā Sutta | Kamma Obstructions — Another list of six conditions that determine whether one will be capable of alighting on the True Dhamma while listening to the Dhamma.
AN 6:88 Sussūsa Sutta | Listening Well,https://www.dhammatalks.org/suttas/AN/AN6_88.html,AN 6:88,AN 6:88 Sussūsa Sutta | Listening Well — Yet another list of six conditions that determine whether one will be capable of alighting on the True Dhamma while listening to the Dhamma.
AN 6:97 Ānisaṁsa Sutta | Rewards,https://www.dhammatalks.org/suttas/AN/AN6_97.html,AN 6:97,AN 6:97 Ānisaṁsa Sutta | Rewards — Six rewards in realizing the fruit of stream-entry
AN 6:102 Anodhi Sutta | Without Exception (1),https://www.dhammatalks.org/suttas/AN/AN6_102.html,AN 6:102,AN 6:102 Anodhi Sutta | Without Exception (1) — The rewards of establishing the perception of inconstancy with regard to all fabrications without exception.
AN 6:103 Anodhi Sutta | Without Exception (2),https://www.dhammatalks.org/suttas/AN/AN6_103.html,AN 6:103,AN 6:103 Anodhi Sutta | Without Exception (2) — The rewards of establishing the perception of stress with regard to all fabrications without exception.
AN 6:104 Anodhi Sutta | Without Exception (3),https://www.dhammatalks.org/suttas/AN/AN6_104.html,AN 6:104,AN 6:104 Anodhi Sutta | Without Exception (3) — The rewards of establishing the perception of not-self with regard to all phenomena without exception.
AN 7:6 Dhana Sutta | Treasure,https://www.dhammatalks.org/suttas/AN/AN7_6.html,AN 7:6,AN 7:6 Dhana Sutta | Treasure — The noble treasures defined.
AN 7:7 Ugga Sutta | To Ugga,https://www.dhammatalks.org/suttas/AN/AN7_7.html,AN 7:7,AN 7:7 Ugga Sutta | To Ugga — The advantages of the noble treasures over treasures of silver and gold.
AN 7:11 Anusaya Sutta | Obsessions (1),https://www.dhammatalks.org/suttas/AN/AN7_11.html,AN 7:11,AN 7:11 Anusaya Sutta | Obsessions (1) — Seven obsessions (anusaya).
AN 7:12 Anusaya Sutta | Obsessions (2),https://www.dhammatalks.org/suttas/AN/AN7_12.html,AN 7:12,"AN 7:12 Anusaya Sutta | Obsessions (2) — “With the abandoning & destruction of these seven obsessions, the holy life is fulfilled.”"
AN 7:15 Udakupama Sutta | The Water Simile,https://www.dhammatalks.org/suttas/AN/AN7_15.html,AN 7:15,AN 7:15 Udakupama Sutta | The Water Simile — In a series of similes—ranging from a person who sinks down and stays sunk to a person who crosses over a flood and stands on high ground—the Buddha describes people in terms of how far they go with their grasp of the Dhamma.
AN 7:21 Bhikkhu-aparihāniya Sutta | Conditions for No Decline among the Monks,https://www.dhammatalks.org/suttas/AN/AN7_21.html,AN 7:21,AN 7:21 Bhikkhu-aparihāniya Sutta | Conditions for No Decline among the Monks — Seven conditions that will prevent the Saṅgha of monks from declining.
AN 7:31 Appamāda Sutta | Heedfulness,https://www.dhammatalks.org/suttas/AN/AN7_31.html,AN 7:31,AN 7:31 Appamāda Sutta | Heedfulness — Seven conditions that will keep an individual monk from declining.
AN 7:32 Hirimā Sutta | A Sense of Shame,https://www.dhammatalks.org/suttas/AN/AN7_32.html,AN 7:32,AN 7:32 Hirimā Sutta | A Sense of Shame — A slightly different list of seven conditions that will keep an individual monk from declining.
AN 7:33 Sovacassatā Sutta | Compliance (1),https://www.dhammatalks.org/suttas/AN/AN7_33.html,AN 7:33,AN 7:33 Sovacassatā Sutta | Compliance (1) — Another list of seven conditions that will keep an individual monk from declining.
AN 7:34 Sovacassatā Sutta | Compliance (2),https://www.dhammatalks.org/suttas/AN/AN7_34.html,AN 7:34,"AN 7:34 Sovacassatā Sutta | Compliance (2) — Ven. Sāriputta expands on the list in the preceding sutta, showing that non-decline is not simply a matter of one’s own qualities, but also of encouraging others in the same qualities."
AN 7:35 Mitta Sutta | A Friend,https://www.dhammatalks.org/suttas/AN/AN7_35.html,AN 7:35,AN 7:35 Mitta Sutta | A Friend — Seven qualities of a loyal friend truly worth associating with.
AN 7:46 Saññā Sutta | Perceptions,https://www.dhammatalks.org/suttas/AN/AN7_46.html,AN 7:46,AN 7:46 Saññā Sutta | Perceptions — Seven perceptions that lead to the deathless.
AN 7:47 Methuna Sutta | Copulation,https://www.dhammatalks.org/suttas/AN/AN7_47.html,AN 7:47,"AN 7:47 Methuna Sutta | Copulation — Seven activities that create “a gap, a break, a spot, a blemish of the holy life” even in one who doesn’t engage in sexual intercourse."
AN 7:48 Saññoga Sutta | Bondage,https://www.dhammatalks.org/suttas/AN/AN7_48.html,AN 7:48,AN 7:48 Saññoga Sutta | Bondage — How bondage to one’s own masculinity or femininity leads to bondage to others.
AN 7:49 Dāna Sutta | Giving,https://www.dhammatalks.org/suttas/AN/AN7_49.html,AN 7:49,"AN 7:49 Dāna Sutta | Giving — The possible motivations for generosity and, in ascending order, the results they can lead to."
AN 7:50 Nandamātar Sutta | About Nandamātar,https://www.dhammatalks.org/suttas/AN/AN7_50.html,AN 7:50,AN 7:50 Nandamātar Sutta | About Nandamātar — The amazing qualities of one of the Buddha’s foremost female lay followers.
AN 7:51 Abyākata Sutta | Undeclared,https://www.dhammatalks.org/suttas/AN/AN7_51.html,AN 7:51,"AN 7:51 Abyākata Sutta | Undeclared — Because a disciple of the noble ones sees views, the origination of views, the cessation of views, and the path of practice leading to the cessation of views, he/she sees no need to answer any of the ten undeclared questions."
AN 7:54 Sīha Sutta | To Sīha,https://www.dhammatalks.org/suttas/AN/AN7_54.html,AN 7:54,AN 7:54 Sīha Sutta | To Sīha — The rewards of giving.
AN 7:56 Kimila Sutta | To Kimila,https://www.dhammatalks.org/suttas/AN/AN7_56.html,AN 7:56,"AN 7:56 Kimila Sutta | To Kimila — Reasons why, after the passing of the Buddha, the True Dhamma will or will not last a long time."
AN 7:58 Capala Sutta | Nodding,https://www.dhammatalks.org/suttas/AN/AN7_58.html,AN 7:58,"AN 7:58 Capala Sutta | Nodding — The Buddha teaches Ven. Moggallāna (a) seven ways of shaking off drowsiness, (b) three attitudes to have toward others that will help promote concentration, and (c) how to be utterly free from bonds."
AN 7:60 Kodhana Sutta | An Angry Person,https://www.dhammatalks.org/suttas/AN/AN7_60.html,AN 7:60,"AN 7:60 Kodhana Sutta | An Angry Person — Seven ways, pleasing to an enemy, in which you harm yourself when you are angry."
AN 7:63 Nagara Sutta | The Fortress,https://www.dhammatalks.org/suttas/AN/AN7_63.html,AN 7:63,"AN 7:63 Nagara Sutta | The Fortress — In an extended metaphor, the Buddha compares the factors of the practice to a well-fortified fortress that can’t be undone by external foes or duplicitous allies."
AN 7:64 Dhammaññū Sutta | One With a Sense of Dhamma,https://www.dhammatalks.org/suttas/AN/AN7_64.html,AN 7:64,"AN 7:64 Dhammaññū Sutta | One With a Sense of Dhamma — Seven qualities of a monk worthy of respect: having a sense of Dhamma, a sense of meaning, a sense of himself, a sense of moderation, a sense of time, a sense of social gatherings, and a sense of distinctions among individuals."
AN 7:70 Arakenānusasani Sutta | Araka’s Instructions,https://www.dhammatalks.org/suttas/AN/AN7_70.html,AN 7:70,"AN 7:70 Arakenānusasani Sutta | Araka’s Instructions — The Buddha recalls the vivid teachings of Araka—who lived when the human life span was 60,000 years—counseling heedfulness because “next to nothing is the life of human beings.”"
AN 7:80 Satthusāsana Sutta | The Teacher’s Instruction,https://www.dhammatalks.org/suttas/AN/AN7_80.html,AN 7:80,AN 7:80 Satthusāsana Sutta | The Teacher’s Instruction — The Buddha teaches Ven. Upāli seven ways of judging whether a dhamma—a teaching or an internal quality—is in line with the Dhamma and Vinaya.
AN 8:2 Paññā Sutta | Discernment,https://www.dhammatalks.org/suttas/AN/AN8_2.html,AN 8:2,AN 8:2 Paññā Sutta | Discernment — Eight conditions that lead to the arising and development of the discernment basic to the holy life.
AN 8:6 Lokavipatti Sutta | The Failings of the World,https://www.dhammatalks.org/suttas/AN/AN8_6.html,AN 8:6,"AN 8:6 Lokavipatti Sutta | The Failings of the World — Eight worldly conditions: gain, loss, status, disgrace, censure, praise, pleasure, & pain. If you don’t reflect properly on them, welcoming the desirable and rebelling against the undesirable, they keep you from being released."
AN 8:7 Devadatta Sutta | About Devadatta,https://www.dhammatalks.org/suttas/AN/AN8_7.html,AN 8:7,"AN 8:7 Devadatta Sutta | About Devadatta — Why it’s important for a monk to keep conquering, again and again, any arisen material gain, lack of material gain, status, lack of status, offerings, lack of offerings, evil ambition, and evil friendship."
AN 8:8 Uttara Sutta | About Uttara,https://www.dhammatalks.org/suttas/AN/AN8_8.html,AN 8:8,AN 8:8 Uttara Sutta | About Uttara — Sakka the deva-king teaches the preceding discourse to a monk who remembers only a small part of it.
AN 8:9 Nanda Sutta | About Nanda,https://www.dhammatalks.org/suttas/AN/AN8_9.html,AN 8:9,"AN 8:9 Nanda Sutta | About Nanda — How the Buddha’s half-brother Nanda is able to follow the holy life even though he comes from a good family, is strong, good-looking, and fiercely passionate."
AN 8:13 Ājāññā Sutta | The Thoroughbred,https://www.dhammatalks.org/suttas/AN/AN8_13.html,AN 8:13,AN 8:13 Ājāññā Sutta | The Thoroughbred — Eight qualities of a good monk that parallel eight good qualities of a well-trained royal thoroughbred steed.
AN 8:14 Khaḷuṅka Sutta | Unruly,https://www.dhammatalks.org/suttas/AN/AN8_14.html,AN 8:14,AN 8:14 Khaḷuṅka Sutta | Unruly — Eight faults of an unruly monk that parallel eight faults of unruly horses.
AN 8:19 Pahārāda Sutta | Pahārāda,https://www.dhammatalks.org/suttas/AN/AN8_19.html,AN 8:19,AN 8:19 Pahārāda Sutta | Pahārāda — Eight ways in which the Dhamma and Vinaya are like the great ocean.
AN 8:22 Ugga Sutta | About Ugga,https://www.dhammatalks.org/suttas/AN/AN8_22.html,AN 8:22,AN 8:22 Ugga Sutta | About Ugga — The amazing qualities of one of the Buddha’s foremost male lay followers.
AN 8:23 Hatthaka Sutta | About Hatthaka (1),https://www.dhammatalks.org/suttas/AN/AN8_23.html,AN 8:23,AN 8:23 Hatthaka Sutta | About Hatthaka (1) — The Buddha praises a wealthy lay follower for having eight qualities hard to find in a wealthy person.
AN 8:24 Hatthaka Sutta | About Hatthaka (2),https://www.dhammatalks.org/suttas/AN/AN8_24.html,AN 8:24,AN 8:24 Hatthaka Sutta | About Hatthaka (2) — Hatthaka reports that he has won over a large following by using the grounds for the bonds of fellowship taught by the Buddha (see AN 4:32).
AN 8:26 Jīvaka Sutta | To Jīvaka (On Being a Lay Follower),https://www.dhammatalks.org/suttas/AN/AN8_26.html,AN 8:26,"AN 8:26 Jīvaka Sutta | To Jīvaka (On Being a Lay Follower) — Jivaka, the Buddha’s physician, asks the Buddha what qualifies one as a lay follower, a virtuous lay follower, and a lay follower who practices for his/her own benefit and the benefit of others."
AN 8:28 Bala Sutta | Strengths,https://www.dhammatalks.org/suttas/AN/AN8_28.html,AN 8:28,AN 8:28 Bala Sutta | Strengths — Eight strengths that allow you to know that the effluents are ended.
AN 8:30 Anuruddha Sutta | To Anuruddha,https://www.dhammatalks.org/suttas/AN/AN8_30.html,AN 8:30,AN 8:30 Anuruddha Sutta | To Anuruddha — The eight thoughts of a great person.
AN 8:39 Abhisanda Sutta | Bonanzas,https://www.dhammatalks.org/suttas/AN/AN8_39.html,AN 8:39,"AN 8:39 Abhisanda Sutta | Bonanzas — Eight bonanzas of merit: taking refuge in the Triple Gem, and adhering to the five precepts in all situations."
AN 8:40 Vipāka Sutta | Results,https://www.dhammatalks.org/suttas/AN/AN8_40.html,AN 8:40,AN 8:40 Vipāka Sutta | Results — The specific results that come from breaking each of the five precepts or engaging in the various forms of wrong speech.
AN 8:51 Gotamī Sutta | To Gotamī,https://www.dhammatalks.org/suttas/AN/AN8_51.html,AN 8:51,AN 8:51 Gotamī Sutta | To Gotamī — The founding of the order of nuns.
AN 8:53 Saṅkhitta Sutta | In Brief,https://www.dhammatalks.org/suttas/AN/AN8_53.html,AN 8:53,AN 8:53 Saṅkhitta Sutta | In Brief — An important sutta in which the Buddha teaches Mahā Pajāpati eight ways of judging whether a dhamma—a teaching or an internal quality—is in line with the Dhamma and Vinaya.
AN 8:54 Dīghajāṇu Sutta | To Dīghajāṇu,https://www.dhammatalks.org/suttas/AN/AN8_54.html,AN 8:54,"AN 8:54 Dīghajāṇu Sutta | To Dīghajāṇu — Four qualities that lead to happiness in this life, four qualities that drain one’s wealth, and four qualities that lead to happiness in the next life."
AN 8:61 Icchā Sutta | Desire,https://www.dhammatalks.org/suttas/AN/AN8_61.html,AN 8:61,"AN 8:61 Icchā Sutta | Desire — How the desire for material gain—such as for food, clothing, shelter, or medicine—may or may not lead a monk to fall from the True Dhamma."
"AN 8:70 Saṅkhitta Sutta | In Brief (Sublime Attitudes, Mindfulness, & Concentration)",https://www.dhammatalks.org/suttas/AN/AN8_70.html,AN 8:70,"AN 8:70 Saṅkhitta Sutta | In Brief (Sublime Attitudes, Mindfulness, & Concentration) — An elderly monk asks for a brief teaching that he can then use when practicing alone. The Buddha teaches him eight concentration practices, developing the jhāna factors based on the four brahmavihāras and the four establishings of mindfulness."
AN 8:71 Gayā Sutta | At Gayā,https://www.dhammatalks.org/suttas/AN/AN8_71.html,AN 8:71,AN 8:71 Gayā Sutta | At Gayā — The Buddha discusses the eight stages in which he developed the knowledge of devas that constituted part of his awakening.
AN 8:95 Kusīta-Ārabbhavatthu Sutta | The Grounds for Laziness & the Arousal of Energy,https://www.dhammatalks.org/suttas/AN/AN8_95.html,AN 8:95,AN 8:95 Kusīta-Ārabbhavatthu Sutta | The Grounds for Laziness & the Arousal of Energy — A humorous sutta showing how the eight situations that a lazy monk will use as excuses for staying lazy are the same eight situations that an energetic monk will use as motivation for being energetic.
AN 8:103 Yasa Sutta | Honor,https://www.dhammatalks.org/suttas/AN/AN8_103.html,AN 8:103,"AN 8:103 Yasa Sutta | Honor — A longer version of the story in 5:30 and 6:42, in which the Buddha delivers a stern rebuke to Ven. Nāgita, explaining why he is not attracted to “this slimy-excrement-pleasure, this torpor-pleasure, this pleasure of gains, offerings, & fame.”"
AN 9:1 Sambodhi Sutta | Self-awakening,https://www.dhammatalks.org/suttas/AN/AN9_1.html,AN 9:1,AN 9:1 Sambodhi Sutta | Self-awakening — Nine prerequisites for developing the wings to self-awakening.
AN 9:7 Sutavā Sutta | To Sutavant,https://www.dhammatalks.org/suttas/AN/AN9_7.html,AN 9:7,AN 9:7 Sutavā Sutta | To Sutavant — Nine principles that an arahant cannot transgress.
AN 9:8 Sajjha Sutta | To Sajjha,https://www.dhammatalks.org/suttas/AN/AN9_8.html,AN 9:8,AN 9:8 Sajjha Sutta | To Sajjha — Another set of nine principles that an arahant cannot transgress.
AN 9:13 Koṭṭhita Sutta | With Koṭṭhita,https://www.dhammatalks.org/suttas/AN/AN9_13.html,AN 9:13,AN 9:13 Koṭṭhita Sutta | With Koṭṭhita — Ven. Mahā Koṭṭhita quizzes Ven. Sāriputta as to the purpose of the holy life lived under the Buddha.
AN 9:14 Samiddhi Sutta | About Samiddhi,https://www.dhammatalks.org/suttas/AN/AN9_14.html,AN 9:14,"AN 9:14 Samiddhi Sutta | About Samiddhi — Ven. Sāriputta quizzes a junior monk about thoughts and resolves: What is their basis? How do they go to multiplicity? What is their origination, meeting place, presiding state, governing principle, surpassing state, heartwood? Where to they gain a footing?"
AN 9:15 Gaṇḍa Sutta | A Boil,https://www.dhammatalks.org/suttas/AN/AN9_15.html,AN 9:15,AN 9:15 Gaṇḍa Sutta | A Boil — The body compared to an oozing boil.
AN 9:16 Saññā Sutta | Perceptions,https://www.dhammatalks.org/suttas/AN/AN9_16.html,AN 9:16,AN 9:16 Saññā Sutta | Perceptions — Nine perceptions that lead to the deathless.
AN 9:20 Velāma Sutta | About Velāma,https://www.dhammatalks.org/suttas/AN/AN9_20.html,AN 9:20,"AN 9:20 Velāma Sutta | About Velāma — The Buddha tells of a great offering he made in a previous lifetime, but then goes on to tell how goodwill and the perception of inconstancy are much more fruitful than the most fruitful gift possible."
AN 9:24 Sattā Sutta | Beings,https://www.dhammatalks.org/suttas/AN/AN9_24.html,AN 9:24,AN 9:24 Sattā Sutta | Beings — The different levels of the cosmos where beings may take rebirth.
AN 9:25 Paññā Sutta | Discernment,https://www.dhammatalks.org/suttas/AN/AN9_25.html,AN 9:25,AN 9:25 Paññā Sutta | Discernment — The qualities of an arahant’s mind.
AN 9:31 Anupubbanirodha Sutta | Step-by-step Cessation,https://www.dhammatalks.org/suttas/AN/AN9_31.html,AN 9:31,"AN 9:31 Anupubbanirodha Sutta | Step-by-step Cessation — What ceases, step by step, as one goes progressively through the nine concentration attainments."
AN 9:32 Vihāra Sutta | Dwellings (1),https://www.dhammatalks.org/suttas/AN/AN9_32.html,AN 9:32,AN 9:32 Vihāra Sutta | Dwellings (1) — The nine concentration attainments listed.
AN 9:33 Vihāra Sutta | Dwellings (2),https://www.dhammatalks.org/suttas/AN/AN9_33.html,AN 9:33,AN 9:33 Vihāra Sutta | Dwellings (2) — The nine concentration attainments defined.
AN 9:34 Nibbāna Sutta | Unbinding,https://www.dhammatalks.org/suttas/AN/AN9_34.html,AN 9:34,AN 9:34 Nibbāna Sutta | Unbinding — Ven. Sāriputta explains how unbinding is pleasant even though nothing is felt there.
AN 9:35 Gāvī Sutta | The Cow,https://www.dhammatalks.org/suttas/AN/AN9_35.html,AN 9:35,"AN 9:35 Gāvī Sutta | The Cow — Using the simile of the foolish, inexperienced cow, the Buddha shows why it is wise to establish oneself well in a concentration attainment before trying to move on to the next one. When these attainments are well mastered in this way, they lead to the six higher knowledges whenever there is an opening."
